Time,계정명,당기금액
2015,유동자산,"394,061,104,791"
2015,비유동자산,"763,407,754,145"
2015,자산총계,"1,157,468,858,936"
2015,유동부채,"500,134,767,148"
2015,비유동부채,"146,960,312,827"
2015,부채총계,"647,095,079,975"
2015,이익잉여금,"369,712,869,057"
2015,자본총계,"510,373,778,961"
2015,매출액,"1,013,035,744,301"
2015,영업이익,"52,798,317,706"
2015,법인세차감전 순이익,"37,552,008,835"
2015,당기순이익,"26,264,887,404"
2015,유동자산,"231,140,217,199"
2015,비유동자산,"527,838,189,531"
2015,자산총계,"758,978,406,730"
2015,유동부채,"295,296,737,226"
2015,비유동부채,"93,064,533,514"
2015,부채총계,"388,361,270,740"
2015,이익잉여금,"316,756,794,310"
2015,자본총계,"370,617,135,990"
2015,매출액,"773,296,717,459"
2015,영업이익,"27,835,382,051"
2015,법인세차감전 순이익,"30,784,084,973"
2015,당기순이익,"25,825,187,232"
2015,유동자산,"232,732,626,458"
2015,비유동자산,"289,527,518,498"
2015,자산총계,"522,260,144,956"
2015,유동부채,"50,679,603,137"
2015,비유동부채,"36,536,341,668"
2015,부채총계,"87,215,944,805"
2015,이익잉여금,"356,178,333,313"
2015,자본총계,"435,044,200,151"
2015,매출액,"293,873,095,070"
2015,영업이익,"27,936,238,398"
2015,법인세차감전 순이익,"49,428,466,936"
2015,당기순이익,"40,256,389,005"
2015,유동자산,"214,329,447,489"
2015,비유동자산,"149,539,172,938"
2015,자산총계,"363,868,620,427"
2015,유동부채,"43,396,249,903"
2015,비유동부채,"10,680,792,217"
2015,부채총계,"54,077,042,120"
2015,이익잉여금,"237,912,273,429"
2015,자본총계,"309,791,578,307"
2015,매출액,"269,973,985,143"
2015,영업이익,"25,367,837,048"
2015,법인세차감전 순이익,"32,123,943,354"
2015,당기순이익,"26,066,568,810"
2015,유동자산,"334,989,360,289"
2015,비유동자산,"195,482,579,976"
2015,자산총계,"530,471,940,265"
2015,유동부채,"430,394,434,319"
2015,비유동부채,"34,190,790,280"
2015,부채총계,"464,585,224,599"
2015,자본총계,"65,886,715,666"
2015,매출액,"727,826,357,618"
2015,영업이익,"9,512,742,928"
2015,법인세차감전 순이익,"-42,012,500,195"
2015,당기순이익,"-42,813,488,845"
2015,유동자산,"334,985,710,679"
2015,비유동자산,"195,482,574,976"
2015,자산총계,"530,468,285,655"
2015,유동부채,"430,390,779,709"
2015,비유동부채,"34,190,790,280"
2015,부채총계,"464,581,569,989"
2015,자본총계,"65,886,715,666"
2015,매출액,"727,826,357,618"
2015,영업이익,"9,513,632,349"
2015,법인세차감전 순이익,"-42,012,500,195"
2015,당기순이익,"-42,813,488,845"
2015,유동자산,"425,095,623,545"
2015,비유동자산,"496,567,056,775"
2015,자산총계,"921,662,680,320"
2015,유동부채,"152,652,311,540"
2015,비유동부채,"91,417,498,948"
2015,부채총계,"244,069,810,488"
2015,이익잉여금,"605,792,493,616"
2015,자본총계,"677,592,869,832"
2015,매출액,"504,444,993,403"
2015,영업이익,"38,471,397,490"
2015,법인세차감전 순이익,"40,219,094,914"
2015,당기순이익,"32,623,127,092"
2015,유동자산,"404,789,102,839"
2015,비유동자산,"485,084,668,631"
2015,자산총계,"889,873,771,470"
2015,유동부채,"129,318,490,772"
2015,비유동부채,"90,704,476,649"
2015,부채총계,"220,022,967,421"
2015,이익잉여금,"595,239,443,780"
2015,자본총계,"669,850,804,049"
2015,매출액,"443,175,886,490"
2015,영업이익,"36,674,814,654"
2015,법인세차감전 순이익,"39,565,059,962"
2015,당기순이익,"32,212,254,483"
2015,유동자산,"79,333,641,070"
2015,비유동자산,"134,200,361,096"
2015,자산총계,"213,534,002,166"
2015,유동부채,"73,967,085,791"
2015,비유동부채,"6,791,298,571"
2015,부채총계,"80,758,384,362"
2015,이익잉여금,"69,988,166,377"
2015,자본총계,"132,775,617,804"
2015,매출액,"157,733,505,694"
2015,영업이익,"28,989,305,315"
2015,법인세차감전 순이익,"24,242,343,409"
2015,당기순이익,"21,680,881,118"
2015,유동자산,"77,788,936,811"
2015,비유동자산,"134,576,734,648"
2015,자산총계,"212,365,671,459"
2015,유동부채,"73,360,573,001"
2015,비유동부채,"6,220,844,887"
2015,부채총계,"79,581,417,888"
2015,이익잉여금,"68,229,544,933"
2015,자본총계,"132,784,253,571"
2015,매출액,"153,480,923,887"
2015,영업이익,"28,216,982,532"
2015,법인세차감전 순이익,"23,304,385,451"
2015,당기순이익,"20,718,550,196"
2015,유동자산,"273,478,265,646"
2015,비유동자산,"404,862,339,439"
2015,자산총계,"678,340,605,085"
2015,유동부채,"363,345,112,362"
2015,비유동부채,"45,037,623,231"
2015,부채총계,"408,382,735,593"
2015,자본총계,"269,957,869,492"
2015,매출액,"565,957,187,741"
2015,영업이익,"32,236,750,581"
2015,법인세차감전 순이익,"20,201,788,540"
2015,당기순이익,"7,634,879,631"
2015,유동자산,"186,275,204,703"
2015,비유동자산,"339,462,124,445"
2015,자산총계,"525,737,329,148"
2015,유동부채,"281,886,639,811"
2015,비유동부채,"33,459,879,745"
2015,부채총계,"315,346,519,556"
2015,자본금,"24,869,695,000"
2015,이익잉여금,"155,975,794,347"
2015,자본총계,"210,390,809,592"
2015,매출액,"353,371,950,046"
2015,영업이익,"21,862,694,956"
2015,법인세차감전 순이익,"15,836,917,276"
2015,당기순이익,"11,286,978,228"
2015,유동자산,"408,231,310,180"
2015,비유동자산,"1,037,123,895,482"
2015,자산총계,"1,445,355,205,662"
2015,유동부채,"636,062,603,818"
2015,비유동부채,"457,584,205,441"
2015,부채총계,"1,093,646,809,259"
2015,자본총계,"351,708,396,403"
2015,매출액,"1,511,653,094,803"
2015,영업이익,"75,043,505,984"
2015,법인세차감전 순이익,"34,330,374,799"
2015,당기순이익,"22,086,003,199"
2015,유동자산,"334,406,655,868"
2015,비유동자산,"1,014,415,190,722"
2015,자산총계,"1,348,821,846,590"
2015,유동부채,"580,058,843,243"
2015,비유동부채,"427,895,330,775"
2015,부채총계,"1,007,954,174,018"
2015,이익잉여금,"24,868,337,483"
2015,자본총계,"340,867,672,572"
2015,매출액,"1,349,589,228,562"
2015,영업이익,"75,185,085,066"
2015,법인세차감전 순이익,"36,397,381,144"
2015,당기순이익,"25,659,603,412"
2015,유동자산,"155,157,521,356"
2015,비유동자산,"147,722,532,293"
2015,자산총계,"302,880,053,649"
2015,유동부채,"22,939,972,716"
2015,비유동부채,"18,318,963,049"
2015,부채총계,"41,258,935,765"
2015,이익잉여금,"227,950,213,381"
2015,자본총계,"261,621,117,884"
2015,매출액,"225,029,375,330"
2015,영업이익,"2,939,202,526"
2015,법인세차감전 순이익,"22,864,255,110"
2015,당기순이익,"19,018,249,988"
2015,유동자산,"143,600,969,776"
2015,비유동자산,"107,707,074,356"
2015,자산총계,"251,308,044,132"
2015,유동부채,"23,661,555,317"
2015,비유동부채,"10,729,590,084"
2015,부채총계,"34,391,145,401"
2015,이익잉여금,"185,944,286,686"
2015,자본총계,"216,916,898,731"
2015,매출액,"223,389,607,349"
2015,영업이익,"2,525,252,552"
2015,법인세차감전 순이익,"16,912,036,435"
2015,당기순이익,"13,992,525,912"
2015,유동자산,"159,822,186,009"
2015,비유동자산,"241,673,344,302"
2015,자산총계,"401,495,530,311"
2015,유동부채,"36,578,030,814"
2015,비유동부채,"11,508,256,435"
2015,부채총계,"48,086,287,249"
2015,이익잉여금,"354,262,904,154"
2015,자본총계,"353,409,243,062"
2015,매출액,"243,624,842,789"
2015,영업이익,"23,704,129,295"
2015,법인세차감전 순이익,"38,832,220,663"
2015,당기순이익,"29,995,075,156"
2015,유동자산,"277,941,639,839"
2015,비유동자산,"526,218,271,523"
2015,자산총계,"804,159,911,362"
2015,유동부채,"229,413,879,507"
2015,비유동부채,"74,644,253,104"
2015,부채총계,"304,058,132,611"
2015,이익잉여금,"382,688,568,896"
2015,자본총계,"500,101,778,751"
2015,매출액,"1,054,182,318,634"
2015,영업이익,"31,003,647,316"
2015,법인세차감전 순이익,"49,762,613,988"
2015,당기순이익,"41,555,904,042"
2015,유동자산,"571,798,490,971"
2015,비유동자산,"596,021,030,557"
2015,자산총계,"1,167,819,521,528"
2015,유동부채,"392,919,112,033"
2015,비유동부채,"198,420,968,977"
2015,부채총계,"591,340,081,010"
2015,자본금,"17,424,000,000"
2015,이익잉여금,"459,449,606,558"
2015,자본총계,"576,479,440,518"
2015,매출액,"1,604,168,482,257"
2015,영업이익,"-13,298,185,237"
2015,법인세차감전 순이익,"-27,179,547,853"
2015,당기순이익,"-21,251,390,269"
2015,유동자산,"459,634,756,854"
2015,비유동자산,"466,757,940,116"
2015,자산총계,"926,392,696,970"
2015,유동부채,"294,859,086,659"
2015,비유동부채,"83,005,155,238"
2015,부채총계,"377,864,241,897"
2015,자본금,"17,424,000,000"
2015,이익잉여금,"473,607,690,272"
2015,자본총계,"548,528,455,073"
2015,매출액,"1,352,478,311,231"
2015,영업이익,"18,397,933,066"
2015,법인세차감전 순이익,"-6,796,045,075"
2015,당기순이익,"-6,095,609,115"
2015,유동자산,"389,329,292,315"
2015,비유동자산,"1,131,754,048,031"
2015,자산총계,"1,521,083,340,346"
2015,유동부채,"390,337,088,857"
2015,비유동부채,"440,860,677,791"
2015,부채총계,"831,197,766,648"
2015,자본금,"394,091,500,000"
2015,이익잉여금,"319,881,589,617"
2015,자본총계,"689,885,573,698"
2015,매출액,"810,130,160,875"
2015,영업이익,"-68,390,163,206"
2015,법인세차감전 순이익,"-92,637,891,290"
2015,당기순이익,"-75,757,415,518"
2015,유동자산,"361,746,452,783"
2015,비유동자산,"953,058,511,786"
2015,자산총계,"1,314,804,964,569"
2015,유동부채,"369,592,586,936"
2015,비유동부채,"403,092,537,987"
2015,부채총계,"772,685,124,923"
2015,자본금,"394,091,500,000"
2015,이익잉여금,"173,867,723,938"
2015,자본총계,"542,119,839,646"
2015,매출액,"691,163,867,501"
2015,영업이익,"-66,316,054,604"
2015,법인세차감전 순이익,"-124,942,857,048"
2015,당기순이익,"-97,382,264,460"
2015,유동자산,"492,150,011,411"
2015,비유동자산,"1,100,467,338,012"
2015,자산총계,"1,592,617,349,423"
2015,유동부채,"210,894,291,558"
2015,비유동부채,"220,025,885,713"
2015,부채총계,"430,920,177,271"
2015,자본금,"10,955,120,000"
2015,이익잉여금,"784,745,981,888"
2015,자본총계,"1,161,697,172,152"
2015,매출액,"1,051,931,152,909"
2015,영업이익,"60,539,834,700"
2015,법인세차감전 순이익,"26,433,197,609"
2015,당기순이익,"8,209,681,020"
2015,유동자산,"36,222,404,229"
2015,비유동자산,"363,576,283,004"
2015,자산총계,"399,798,687,233"
2015,유동부채,"1,696,111,104"
2015,비유동부채,"31,198,689,371"
2015,부채총계,"32,894,800,475"
2015,자본금,"10,955,120,000"
2015,이익잉여금,"639,231,062,097"
2015,자본총계,"366,903,886,758"
2015,매출액,"15,312,734,329"
2015,영업이익,"7,583,426,030"
2015,법인세차감전 순이익,"8,324,656,777"
2015,당기순이익,"6,926,855,636"
2015,유동자산,"209,556,025,851"
2015,비유동자산,"708,843,805,589"
2015,자산총계,"918,399,831,440"
2015,유동부채,"131,788,795,369"
2015,비유동부채,"69,255,267,040"
2015,부채총계,"201,044,062,409"
2015,자본총계,"717,355,769,031"
2015,매출액,"665,864,125,741"
2015,영업이익,"25,918,917,043"
2015,법인세차감전 순이익,"54,793,700,932"
2015,당기순이익,"43,385,455,280"
2015,유동자산,"167,121,498,818"
2015,비유동자산,"533,487,120,928"
2015,자산총계,"700,608,619,746"
2015,유동부채,"120,817,635,256"
2015,비유동부채,"29,939,319,529"
2015,부채총계,"150,756,954,785"
2015,이익잉여금,"327,974,299,828"
2015,자본총계,"549,851,664,961"
2015,매출액,"563,696,714,939"
2015,영업이익,"21,452,379,387"
2015,법인세차감전 순이익,"19,649,911,127"
2015,당기순이익,"13,241,331,687"
2015,유동자산,"223,687,219,691"
2015,비유동자산,"286,417,251,648"
2015,자산총계,"510,104,471,339"
2015,유동부채,"51,120,628,259"
2015,비유동부채,"21,690,971,879"
2015,부채총계,"72,811,600,138"
2015,자본금,"8,000,000,000"
2015,이익잉여금,"422,999,680,528"
2015,자본총계,"437,292,871,201"
2015,매출액,"291,677,275,050"
2015,영업이익,"-6,410,469,005"
2015,법인세차감전 순이익,"22,863,086,172"
2015,당기순이익,"16,748,654,188"
2015,유동자산,"220,056,909,556"
2015,비유동자산,"294,137,177,645"
2015,자산총계,"514,194,087,201"
2015,유동부채,"48,872,494,413"
2015,비유동부채,"18,736,770,191"
2015,부채총계,"67,609,264,604"
2015,자본금,"8,000,000,000"
2015,이익잉여금,"435,530,436,479"
2015,자본총계,"446,584,822,597"
2015,매출액,"280,824,951,434"
2015,영업이익,"-6,345,262,828"
2015,법인세차감전 순이익,"30,003,459,915"
2015,당기순이익,"23,735,060,366"
2015,유동자산,"202,031,884,365"
2015,비유동자산,"128,896,502,030"
2015,자산총계,"330,928,386,395"
2015,유동부채,"119,396,775,028"
2015,비유동부채,"15,591,392,470"
2015,부채총계,"134,988,167,498"
2015,이익잉여금,"178,178,808,613"
2015,자본총계,"195,940,218,897"
2015,매출액,"401,350,239,837"
2015,영업이익,"27,551,820,607"
2015,법인세차감전 순이익,"27,816,950,374"
2015,당기순이익,"20,301,086,032"
2015,유동자산,"194,567,650,793"
2015,비유동자산,"213,902,252,526"
2015,자산총계,"408,469,903,319"
2015,유동부채,"118,641,649,036"
2015,비유동부채,"71,738,477,967"
2015,부채총계,"190,380,127,003"
2015,이익잉여금,"167,595,133,379"
2015,자본총계,"218,089,776,316"
2015,매출액,"160,730,156,556"
2015,영업이익,"14,841,198,575"
2015,법인세차감전 순이익,"14,379,553,604"
2015,당기순이익,"8,132,320,940"
2015,유동자산,"86,755,992,745"
2015,비유동자산,"230,317,962,045"
2015,자산총계,"317,073,954,790"
2015,유동부채,"82,488,568,534"
2015,비유동부채,"44,017,196,110"
2015,부채총계,"126,505,764,644"
2015,이익잉여금,"137,449,996,948"
2015,자본총계,"190,568,190,146"
2015,매출액,"115,128,984,446"
2015,영업이익,"6,701,377,785"
2015,법인세차감전 순이익,"5,633,213,889"
2015,당기순이익,"1,703,020,263"
2015,유동자산,"365,754,415,582"
2015,비유동자산,"710,164,787,642"
2015,자산총계,"1,075,919,203,224"
2015,유동부채,"476,074,086,037"
2015,비유동부채,"144,092,796,322"
2015,부채총계,"620,166,882,359"
2015,이익잉여금,"151,338,017,494"
2015,자본총계,"455,752,320,865"
2015,매출액,"890,895,408,691"
2015,영업이익,"30,609,809,177"
2015,법인세차감전 순이익,"23,088,134,951"
2015,당기순이익,"25,000,940,133"
2015,유동자산,"9,190,711,053"
2015,비유동자산,"305,242,766,472"
2015,자산총계,"314,433,477,525"
2015,유동부채,"6,371,705,325"
2015,비유동부채,"1,860,034,110"
2015,부채총계,"8,231,739,435"
2015,이익잉여금,"178,401,826,705"
2015,자본총계,"306,201,738,090"
2015,매출액,"5,062,455,029"
2015,영업이익,"2,258,518,118"
2015,법인세차감전 순이익,"6,022,892,824"
2015,당기순이익,"3,125,576,638"
2015,유동자산,"158,254,943,679"
2015,비유동자산,"243,829,424,772"
2015,자산총계,"402,084,368,451"
2015,유동부채,"177,125,714,704"
2015,비유동부채,"18,882,044,843"
2015,부채총계,"196,007,759,547"
2015,자본총계,"206,076,608,904"
2015,매출액,"512,031,119,598"
2015,영업이익,"24,222,980,512"
2015,법인세차감전 순이익,"22,283,417,093"
2015,당기순이익,"16,751,999,580"
2015,유동자산,"129,837,058,275"
2015,비유동자산,"195,011,932,035"
2015,자산총계,"324,848,990,310"
2015,유동부채,"136,609,354,699"
2015,비유동부채,"3,031,379,148"
2015,부채총계,"139,640,733,847"
2015,자본금,"12,739,510,000"
2015,이익잉여금,"144,750,808,373"
2015,자본총계,"185,208,256,463"
2015,매출액,"448,302,084,073"
2015,영업이익,"20,800,512,663"
2015,법인세차감전 순이익,"24,598,756,289"
2015,당기순이익,"19,320,741,827"
2015,유동자산,"222,736,005,092"
2015,비유동자산,"206,404,441,654"
2015,자산총계,"429,140,446,746"
2015,유동부채,"207,191,853,843"
2015,비유동부채,"57,720,345,491"
2015,부채총계,"264,912,199,334"
2015,이익잉여금,"64,838,450,592"
2015,자본총계,"164,228,247,412"
2015,매출액,"433,853,367,277"
2015,영업이익,"24,032,264,994"
2015,법인세차감전 순이익,"21,853,698,294"
2015,당기순이익,"19,780,940,285"
2015,유동자산,"172,356,793,977"
2015,비유동자산,"166,422,266,616"
2015,자산총계,"338,779,060,593"
2015,유동부채,"135,717,127,491"
2015,비유동부채,"29,123,689,054"
2015,부채총계,"164,840,816,545"
2015,이익잉여금,"73,826,944,860"
2015,자본총계,"173,938,244,048"
2015,매출액,"274,375,466,778"
2015,영업이익,"15,550,890,404"
2015,법인세차감전 순이익,"17,636,513,143"
2015,당기순이익,"16,189,928,794"
2015,유동자산,"1,140,793,638,691"
2015,비유동자산,"1,028,517,666,027"
2015,자산총계,"2,169,311,304,718"
2015,유동부채,"433,769,566,394"
2015,비유동부채,"206,292,647,503"
2015,부채총계,"640,062,213,897"
2015,자본금,"7,885,038,000"
2015,이익잉여금,"444,841,010,011"
2015,자본총계,"1,529,249,090,821"
2015,매출액,"1,612,746,929,364"
2015,영업이익,"161,533,663,802"
2015,법인세차감전 순이익,"174,720,573,090"
2015,당기순이익,"116,419,931,110"
2015,유동자산,"100,040,104,755"
2015,비유동자산,"330,543,900,955"
2015,자산총계,"430,584,005,710"
2015,유동부채,"8,658,519,421"
2015,비유동부채,-
2015,부채총계,"8,658,519,421"
2015,자본금,"7,885,038,000"
2015,이익잉여금,"313,824,045,772"
2015,자본총계,"421,925,486,289"
2015,매출액,"8,475,099,220"
2015,영업이익,"6,719,534,578"
2015,법인세차감전 순이익,"36,487,885,668"
2015,당기순이익,"27,765,788,761"
2015,유동자산,"366,673,401,442"
2015,비유동자산,"489,915,650,865"
2015,자산총계,"856,589,052,307"
2015,유동부채,"330,224,948,043"
2015,비유동부채,"129,396,876,846"
2015,부채총계,"459,621,824,889"
2015,자본총계,"396,967,227,418"
2015,매출액,"1,205,084,605,942"
2015,영업이익,"33,597,427,192"
2015,법인세차감전 순이익,"30,490,648,599"
2015,당기순이익,"21,119,900,988"
2015,유동자산,"239,305,634,613"
2015,비유동자산,"471,087,417,935"
2015,자산총계,"710,393,052,548"
2015,유동부채,"234,636,518,014"
2015,비유동부채,"115,526,209,818"
2015,부채총계,"350,162,727,832"
2015,이익잉여금,"165,527,845,116"
2015,자본총계,"360,230,324,716"
2015,매출액,"918,890,833,836"
2015,영업이익,"22,092,220,974"
2015,법인세차감전 순이익,"26,419,716,880"
2015,당기순이익,"21,927,638,905"
2015,유동자산,"313,727,600,568"
2015,비유동자산,"759,067,522,412"
2015,자산총계,"1,072,795,122,980"
2015,유동부채,"539,405,364,257"
2015,비유동부채,"228,080,065,646"
2015,부채총계,"767,485,429,903"
2015,자본금,"126,109,360,000"
2015,이익잉여금,"177,306,206,533"
2015,자본총계,"305,309,693,077"
2015,매출액,"678,697,759,107"
2015,영업이익,"35,255,167,799"
2015,법인세차감전 순이익,"-33,802,300,754"
2015,당기순이익,"-33,989,202,314"
2015,유동자산,"303,169,480,110"
2015,비유동자산,"764,651,932,194"
2015,자산총계,"1,067,821,412,304"
2015,유동부채,"534,549,937,114"
2015,비유동부채,"228,080,065,646"
2015,부채총계,"762,630,002,760"
2015,자본금,"126,109,360,000"
2015,이익잉여금,"177,306,206,533"
2015,자본총계,"305,191,409,544"
2015,매출액,"650,769,293,252"
2015,영업이익,"33,811,905,467"
2015,법인세차감전 순이익,"-33,842,538,815"
2015,당기순이익,"-33,840,432,925"
2015,유동자산,"137,208,588,889"
2015,비유동자산,"83,527,321,078"
2015,자산총계,"220,735,909,967"
2015,유동부채,"57,958,699,517"
2015,비유동부채,"14,713,961,076"
2015,부채총계,"72,672,660,593"
2015,이익잉여금,"129,105,904,069"
2015,자본총계,"148,063,249,374"
2015,매출액,"216,511,471,520"
2015,영업이익,"35,965,601,445"
2015,법인세차감전 순이익,"34,594,719,366"
2015,당기순이익,"27,043,171,459"
2015,유동자산,"1,318,248,640,030"
2015,비유동자산,"1,277,235,488,536"
2015,자산총계,"2,595,484,128,566"
2015,유동부채,"1,342,009,253,503"
2015,비유동부채,"272,696,280,073"
2015,부채총계,"1,614,705,533,576"
2015,자본총계,"980,778,594,990"
2015,매출액,"3,065,762,344,721"
2015,영업이익,"137,233,696,828"
2015,법인세차감전 순이익,"127,779,549,309"
2015,당기순이익,"94,183,693,254"
2015,유동자산,"2,738,458,632"
2015,비유동자산,"306,902,252,451"
2015,자산총계,"309,640,711,083"
2015,유동부채,"1,279,127,674"
2015,비유동부채,"821,613,622"
2015,부채총계,"2,100,741,296"
2015,이익잉여금,"571,254,462,197"
2015,자본총계,"307,539,969,787"
2015,매출액,"5,536,746,050"
2015,영업이익,"2,458,789,719"
2015,법인세차감전 순이익,"3,264,174,757"
2015,당기순이익,"3,056,011,448"
2015,유동자산,"218,459,415,782"
2015,비유동자산,"95,243,758,265"
2015,자산총계,"313,703,174,047"
2015,유동부채,"74,640,776,282"
2015,비유동부채,"8,487,477,671"
2015,부채총계,"83,128,253,953"
2015,자본금,"15,000,000,000"
2015,이익잉여금,"170,699,692,083"
2015,자본총계,"230,574,920,094"
2015,매출액,"215,039,310,282"
2015,영업이익,"12,034,791,578"
2015,법인세차감전 순이익,"13,900,297,251"
2015,당기순이익,"10,526,522,550"
2015,유동자산,"208,900,096,194"
2015,비유동자산,"93,900,779,329"
2015,자산총계,"302,800,875,523"
2015,유동부채,"71,625,685,566"
2015,비유동부채,"7,376,096,938"
2015,부채총계,"79,001,782,504"
2015,자본금,"15,000,000,000"
2015,이익잉여금,"164,526,226,567"
2015,자본총계,"223,799,093,019"
2015,매출액,"213,859,986,361"
2015,영업이익,"11,812,415,956"
2015,법인세차감전 순이익,"14,260,292,322"
2015,당기순이익,"10,896,719,770"
2015,유동자산,"87,611,948,924"
2015,비유동자산,"946,146,188,357"
2015,자산총계,"1,033,758,137,281"
2015,유동부채,"464,018,843,192"
2015,비유동부채,"342,326,505,195"
2015,부채총계,"806,345,348,387"
2015,이익잉여금,"153,999,884,601"
2015,자본총계,"227,412,788,894"
2015,매출액,"632,145,881,647"
2015,영업이익,"40,256,530,574"
2015,법인세차감전 순이익,"22,611,922,935"
2015,당기순이익,"17,141,927,591"
2015,유동자산,"72,498,000,656"
2015,비유동자산,"930,806,885,061"
2015,자산총계,"1,003,304,885,717"
2015,유동부채,"442,158,394,972"
2015,비유동부채,"339,769,742,086"
2015,부채총계,"781,928,137,058"
2015,이익잉여금,"148,065,031,278"
2015,자본총계,"221,376,748,659"
2015,매출액,"510,633,262,569"
2015,영업이익,"40,866,591,599"
2015,법인세차감전 순이익,"24,236,397,501"
2015,당기순이익,"18,738,281,851"
2015,유동자산,"401,399,587,615"
2015,비유동자산,"185,902,660,393"
2015,자산총계,"587,302,248,008"
2015,유동부채,"157,230,046,671"
2015,비유동부채,"166,075,422,814"
2015,부채총계,"323,305,469,485"
2015,이익잉여금,"167,130,791,184"
2015,자본총계,"263,996,778,523"
2015,매출액,"632,110,048,805"
2015,영업이익,"-5,307,989,567"
2015,법인세차감전 순이익,"-2,124,513,475"
2015,당기순이익,"-9,770,097,549"
2015,유동자산,"84,596,576,331"
2015,비유동자산,"168,041,603,236"
2015,자산총계,"252,638,179,567"
2015,유동부채,"49,377,209,508"
2015,비유동부채,"105,417,939,886"
2015,부채총계,"154,795,149,394"
2015,이익잉여금,"31,550,516,283"
2015,자본총계,"97,843,030,173"
2015,매출액,"128,501,368,114"
2015,영업이익,"-29,047,133,695"
2015,법인세차감전 순이익,"-35,830,250,583"
2015,당기순이익,"-35,557,716,054"
2015,유동자산,"275,107,700,700"
2015,비유동자산,"219,104,132,888"
2015,자산총계,"494,211,833,588"
2015,유동부채,"218,175,094,012"
2015,비유동부채,"16,778,203,448"
2015,부채총계,"234,953,297,460"
2015,자본금,"17,310,582,500"
2015,이익잉여금,"62,683,062,042"
2015,자본총계,"259,258,536,128"
2015,매출액,"650,492,558,896"
2015,영업이익,"23,369,992,818"
2015,법인세차감전 순이익,"18,529,758,869"
2015,당기순이익,"13,399,179,011"
2015,유동자산,"264,890,100,224"
2015,비유동자산,"222,640,155,634"
2015,자산총계,"487,530,255,858"
2015,유동부채,"216,266,472,799"
2015,비유동부채,"16,778,203,448"
2015,부채총계,"233,044,676,247"
2015,자본금,"17,310,582,500"
2015,이익잉여금,"47,132,255,410"
2015,자본총계,"254,485,579,611"
2015,매출액,"639,575,909,192"
2015,영업이익,"22,226,295,792"
2015,법인세차감전 순이익,"17,219,377,012"
2015,당기순이익,"12,236,062,909"
2015,유동자산,"199,216,000,000"
2015,비유동자산,"237,492,000,000"
2015,자산총계,"436,708,000,000"
2015,유동부채,"165,851,000,000"
2015,비유동부채,"38,016,000,000"
2015,부채총계,"203,867,000,000"
2015,자본금,"19,600,000,000"
2015,이익잉여금,"16,336,000,000"
2015,자본총계,"232,841,000,000"
2015,매출액,"458,174,000,000"
2015,영업이익,"-30,842,000,000"
2015,법인세차감전 순이익,"-48,346,000,000"
2015,당기순이익,"-63,271,000,000"
2015,유동자산,"123,497,000,000"
2015,비유동자산,"193,809,000,000"
2015,자산총계,"317,306,000,000"
2015,유동부채,"51,550,000,000"
2015,비유동부채,"18,675,000,000"
2015,부채총계,"70,225,000,000"
2015,자본금,"19,600,000,000"
2015,이익잉여금,"34,434,000,000"
2015,자본총계,"247,081,000,000"
2015,매출액,"257,670,000,000"
2015,영업이익,"6,307,000,000"
2015,법인세차감전 순이익,"-53,773,000,000"
2015,당기순이익,"-67,486,000,000"
2015,유동자산,"606,629,578,759"
2015,비유동자산,"100,194,451,775"
2015,자산총계,"706,824,030,534"
2015,유동부채,"455,182,985,278"
2015,비유동부채,"68,484,283,544"
2015,부채총계,"523,667,268,822"
2015,이익잉여금,"68,042,409,695"
2015,자본총계,"183,156,761,712"
2015,매출액,"892,871,134,676"
2015,영업이익,"89,735,206,752"
2015,법인세차감전 순이익,"53,983,201,330"
2015,당기순이익,"40,060,549,071"
2015,유동자산,"149,216,921,713"
2015,비유동자산,"391,979,384,721"
2015,자산총계,"541,196,306,434"
2015,유동부채,"142,795,941,111"
2015,비유동부채,"139,977,836,212"
2015,부채총계,"282,773,777,323"
2015,자본금,"110,549,390,000"
2015,이익잉여금,"19,629,099,254"
2015,자본총계,"258,422,529,111"
2015,매출액,"652,333,135,853"
2015,영업이익,"16,469,798,181"
2015,법인세차감전 순이익,"30,430,828,236"
2015,당기순이익,"28,574,582,778"
2015,유동자산,"91,702,233,410"
2015,비유동자산,"347,719,445,099"
2015,자산총계,"439,421,678,509"
2015,유동부채,"102,104,885,632"
2015,비유동부채,"104,681,708,257"
2015,부채총계,"206,786,593,889"
2015,자본금,"110,549,390,000"
2015,이익잉여금,"357,434,540"
2015,자본총계,"232,635,084,620"
2015,매출액,"519,929,470,481"
2015,영업이익,"8,267,419,007"
2015,법인세차감전 순이익,"3,961,327,310"
2015,당기순이익,"2,867,401,752"
2015,유동자산,"159,322,374,813"
2015,비유동자산,"539,208,233,524"
2015,자산총계,"698,530,608,337"
2015,유동부채,"68,550,232,712"
2015,비유동부채,"43,204,075,870"
2015,부채총계,"111,754,308,582"
2015,자본총계,"586,776,299,755"
2015,매출액,"272,085,363,162"
2015,영업이익,"35,597,887,305"
2015,법인세차감전 순이익,"41,469,122,969"
2015,당기순이익,"36,043,560,596"
2015,유동자산,"98,011,029,509"
2015,비유동자산,"377,884,531,927"
2015,자산총계,"475,895,561,436"
2015,유동부채,"23,224,313,432"
2015,비유동부채,"22,081,891,193"
2015,부채총계,"45,306,204,625"
2015,이익잉여금,"126,927,595,121"
